index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Initial SL,Exit_Price,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Cumulative_PnL,Trade Year,ROI% w cs
104,48,2020-02-27 21:00:00+05:30,2020-02-28 21:00:00+05:30,Add_Long,42913.0,40444.92857142857,41300,-1613.0,84.21300000000001,-1697.213,202.58732960958537,-343833.8494486732,-3.438338494486732,9925.080999999996,2020,-3.438338494486732
105,49,2020-03-03 21:00:00+05:30,2020-03-12 17:00:00+05:30,Long,43500.0,42382.53571428572,42382.53571428572,-1117.4642857142826,85.88253571428571,-1203.3468214285683,447.4415928920719,-538427.4185816102,-5.384274185816102,8721.734178571429,2020,-5.384274185816102
106,50,2020-03-24 13:00:00+05:30,2020-03-24 17:00:00+05:30,Long,41840.0,39721.92857142857,40928,-912.0,82.768,-994.768,236.06380467406345,-234828.71884800875,-2.3482871884800876,7726.966178571429,2020,-2.3482871884800876
107,51,2020-03-24 21:00:00+05:30,2020-04-30 21:00:00+05:30,Long,41348.0,39733.57142857143,44933,3585.0,86.281,3498.719,309.7071055658789,1083578.1346783463,10.835781346783463,11225.685178571428,2020,10.835781346783463
108,51,2020-04-03 09:00:00+05:30,2020-04-30 21:00:00+05:30,Add_Long,43680.0,39733.57142857143,44933,1253.0,88.613,1164.387,126.69683257918548,147524.14479638005,1.4752414479638005,12390.072178571429,2020,1.4752414479638005
109,51,2020-04-23 09:00:00+05:30,2020-04-30 21:00:00+05:30,Add_Long,46289.0,39733.57142857143,44933,-1356.0,91.22200000000001,-1447.222,76.27266387726638,-110383.47716178521,-1.1038347716178523,10942.850178571429,2020,-1.1038347716178523
110,52,2020-05-14 17:00:00+05:30,2020-05-26 17:00:00+05:30,Long,46650.0,45677.71428571428,46357,-293.0,93.007,-386.007,514.2521304731104,-198504.9221275339,-1.985049221275339,10556.84317857143,2020,-1.985049221275339
111,52,2020-05-26 09:00:00+05:30,2020-05-26 17:00:00+05:30,Add_Long,47130.0,45677.71428571428,46357,-773.0,93.48700000000001,-866.487,344.28487113909034,-298318.365138697,-2.9831836513869696,9690.35617857143,2020,-2.9831836513869696
112,53,2020-06-11 09:00:00+05:30,2020-08-11 13:00:00+05:30,Long,47280.0,46194.857142857145,53298,6018.0,100.578,5917.422,460.76882569773653,2726563.5860979515,27.265635860979515,15607.778178571429,2020,27.265635860979515
113,53,2020-06-16 21:00:00+05:30,2020-08-11 13:00:00+05:30,Add_Long,47524.0,46194.857142857145,53298,5774.0,100.822,5673.178,376.1822871883067,2134149.0756663834,21.341490756663834,21280.95617857143,2020,21.341490756663834
114,53,2020-06-26 21:00:00+05:30,2020-08-11 13:00:00+05:30,Add_Long,48173.0,46194.857142857145,53298,5125.0,101.471,5023.529,252.76233119087195,1269758.9008449498,12.697589008449498,26304.485178571427,2020,12.697589008449498
115,53,2020-07-06 17:00:00+05:30,2020-08-11 13:00:00+05:30,Add_Long,48190.0,46194.857142857145,53298,5108.0,101.488,5006.512,250.60862093656047,1254675.0680223412,12.546750680223413,31310.997178571426,2020,12.546750680223413
116,53,2020-07-13 17:00:00+05:30,2020-08-11 13:00:00+05:30,Add_Long,49230.0,46194.857142857145,53298,4068.0,102.528,3965.472,164.7368916501931,653259.5312058745,6.532595312058746,35276.469178571424,2020,6.532595312058746
117,53,2020-07-20 17:00:00+05:30,2020-08-11 13:00:00+05:30,Add_Long,49032.0,46194.857142857145,53298,4266.0,102.33,4163.67,176.23363544813708,733778.7009063449,7.337787009063449,39440.13917857142,2020,7.337787009063449
118,54,2020-09-10 21:00:00+05:30,2020-09-11 09:00:00+05:30,Long,51760.0,50865.357142857145,51390,-370.0,103.15,-473.15,558.8822355289434,-264435.12974051957,-2.6443512974051955,38966.98917857142,2020,-2.6443512974051955
119,55,2020-09-14 17:00:00+05:30,2020-09-17 09:00:00+05:30,Long,51823.0,51002.92857142857,51453,-370.0,103.276,-473.276,609.7029875446398,-288557.79113317694,-2.8855779113317697,38493.71317857142,2020,-2.8855779113317697
120,56,2020-10-06 13:00:00+05:30,2020-10-06 21:00:00+05:30,Long,50878.0,49988.96428571428,50465,-413.0,101.343,-514.343,562.4071023982626,-289270.1562688296,-2.8927015626882957,37979.37017857142,2020,-2.8927015626882957
121,57,2020-11-03 21:00:00+05:30,2020-11-04 21:00:00+05:30,Long,51620.0,50648.78571428572,50810,-810.0,102.43,-912.4300000000001,514.8194454659133,-469736.70662646333,-4.697367066264633,37066.94017857142,2020,-4.697367066264633
122,58,2020-11-05 17:00:00+05:30,2020-11-09 17:00:00+05:30,Long,51973.0,50739.67857142857,50739.67857142857,-1233.3214285714275,102.71267857142858,-1336.034107142856,405.409318622767,-541640.6770335622,-5.416406770335622,35730.906071428566,2020,-5.416406770335622
123,59,2020-12-03 09:00:00+05:30,2020-12-03 17:00:00+05:30,Long,49335.0,48422.75,49141,-194.0,98.476,-292.476,548.0953685941354,-160304.74102493832,-1.6030474102493832,35438.430071428564,2020,-1.6030474102493832
124,60,2020-12-03 21:00:00+05:30,2020-12-04 13:00:00+05:30,Long,49300.0,48437.642857142855,49247,-53.0,98.547,-151.547,579.8061790772784,-87867.88702062432,-0.8786788702062431,35286.883071428565,2020,-0.8786788702062431
125,61,2020-12-07 17:00:00+05:30,2020-12-09 17:00:00+05:30,Long,49857.0,48587.53571428572,49293,-564.0,99.15,-663.15,393.86692924462045,-261192.85412857003,-2.6119285412857005,34623.73307142856,2020,-2.6119285412857005
126,62,2020-12-17 13:00:00+05:30,2021-01-08 13:00:00+05:30,Long,50096.0,49241.107142857145,50239,143.0,100.33500000000001,42.66499999999999,584.8686134436242,24953.41939257222,0.24953419392572224,34666.398071428564,2020,0.24953419392572224
127,62,2020-12-28 09:00:00+05:30,2021-01-08 13:00:00+05:30,Add_Long,50280.0,49241.107142857145,50239,-41.0,100.519,-141.519,481.2815841039578,-68110.488500808,-0.68110488500808,34524.879071428564,2020,-0.68110488500808
128,62,2020-12-31 13:00:00+05:30,2021-01-08 13:00:00+05:30,Add_Long,50195.0,49241.107142857145,50239,44.0,100.434,-56.434,524.1678834849688,-29580.890336590728,-0.29580890336590726,34468.44507142856,2020,-0.29580890336590726
129,63,2021-04-01 17:00:00+05:30,2021-04-28 09:00:00+05:30,Long,45455.0,44588.0,46936,1481.0,92.391,1388.609,576.7012687427913,800812.5720876586,8.008125720876587,35857.05407142856,2021,8.008125720876587
130,63,2021-04-20 21:00:00+05:30,2021-04-28 09:00:00+05:30,Add_Long,47850.0,44588.0,46936,-914.0,94.786,-1008.7860000000001,153.28019619865114,-154626.9160024525,-1.5462691600245249,34848.26807142856,2021,-1.5462691600245249
131,64,2021-05-06 17:00:00+05:30,2021-06-03 17:00:00+05:30,Long,47631.0,46880.142857142855,48620,989.0,96.251,892.749,665.9056316590545,594486.5867579893,5.944865867579892,35741.01707142856,2021,5.944865867579892
132,64,2021-05-17 09:00:00+05:30,2021-06-03 17:00:00+05:30,Add_Long,47711.0,46880.142857142855,48620,909.0,96.331,812.669,601.78817056396,489054.5907840428,4.890545907840428,36553.686071428565,2021,4.890545907840428
133,64,2021-05-19 17:00:00+05:30,2021-06-03 17:00:00+05:30,Add_Long,48499.0,46880.142857142855,48620,121.0,97.119,23.881,308.85986586657214,7375.882456759609,0.0737588245675961,36577.567071428566,2021,0.0737588245675961
134,64,2021-05-25 17:00:00+05:30,2021-06-03 17:00:00+05:30,Add_Long,48640.0,46880.142857142855,48620,-20.0,97.26,-117.26,284.11397028979593,-33315.20415618147,-0.33315204156181466,36460.307071428564,2021,-0.33315204156181466
135,64,2021-05-31 13:00:00+05:30,2021-06-03 17:00:00+05:30,Add_Long,48732.0,46880.142857142855,48620,-112.0,97.352,-209.352,269.99922857363237,-56524.878500347084,-0.5652487850034709,36250.955071428565,2021,-0.5652487850034709
136,65,2021-07-06 09:00:00+05:30,2021-07-20 17:00:00+05:30,Long,47653.0,46921.03571428572,47868,215.0,95.521,119.479,683.0934374237648,81615.32080995399,0.81615320809954,36370.434071428564,2021,0.81615320809954
137,65,2021-07-13 17:00:00+05:30,2021-07-20 17:00:00+05:30,Add_Long,47948.0,46921.03571428572,47868,-80.0,95.816,-175.816,486.87184837419727,-85599.86089375787,-0.8559986089375786,36194.618071428566,2021,-0.8559986089375786
138,66,2021-07-29 21:00:00+05:30,2021-08-04 17:00:00+05:30,Long,48264.0,47561.607142857145,47777,-487.0,96.041,-583.0409999999999,711.8523414857397,-415039.1010321871,-4.150391010321871,35611.57707142857,2021,-4.150391010321871
139,67,2021-08-16 17:00:00+05:30,2021-08-25 17:00:00+05:30,Long,47211.0,46382.92857142857,47142,-69.0,94.35300000000001,-163.353,603.8126455619778,-98634.60709048576,-0.9863460709048577,35448.224071428565,2021,-0.9863460709048577
140,67,2021-08-19 17:00:00+05:30,2021-08-25 17:00:00+05:30,Add_Long,47549.0,46382.92857142857,47142,-407.0,94.691,-501.69100000000003,428.79019908116425,-215120.1837672284,-2.151201837672284,34946.53307142857,2021,-2.151201837672284
141,68,2021-10-04 17:00:00+05:30,2021-10-29 17:00:00+05:30,Long,46771.0,45987.75,47530,759.0,94.301,664.699,638.3657835939994,424321.09798914776,4.243210979891478,35611.23207142857,2021,4.243210979891478
142,68,2021-10-19 17:00:00+05:30,2021-10-29 17:00:00+05:30,Add_Long,47537.0,45987.75,47530,-7.0,95.06700000000001,-102.06700000000001,322.73680813296755,-32940.7777957076,-0.32940777795707604,35509.165071428564,2021,-0.32940777795707604
143,68,2021-10-28 17:00:00+05:30,2021-10-29 17:00:00+05:30,Add_Long,48038.0,45987.75,47530,-508.0,95.568,-603.568,243.87269845140835,-147193.75685891963,-1.4719375685891964,34905.597071428565,2021,-1.4719375685891964
144,69,2021-11-10 17:00:00+05:30,2021-11-22 13:00:00+05:30,Long,49123.0,47695.17857142857,48630,-493.0,97.753,-590.753,350.18384651942296,-206872.15788288868,-2.068721578828887,34314.84407142857,2021,-2.068721578828887
145,70,2022-01-19 21:00:00+05:30,2022-01-27 17:00:00+05:30,Long,48389.0,47773.0,48055,-334.0,96.444,-430.444,811.6883116883117,-349386.36363636365,-3.4938636363636366,33884.400071428565,2022,-3.4938636363636366
146,71,2022-02-09 21:00:00+05:30,2022-03-15 09:00:00+05:30,Long,48670.0,48013.53571428572,51798,3128.0,100.468,3027.532,761.656057885864,2305938.0882433057,23.059380882433057,36911.932071428564,2022,23.059380882433057
147,71,2022-02-22 09:00:00+05:30,2022-03-15 09:00:00+05:30,Add_Long,50174.0,48013.53571428572,51798,1624.0,101.97200000000001,1522.028,231.431735903328,352245.5821334705,3.5224558213347046,38433.96007142856,2022,3.5224558213347046
148,71,2022-02-24 09:00:00+05:30,2022-03-15 09:00:00+05:30,Add_Long,50671.0,48013.53571428572,51798,1127.0,102.46900000000001,1024.531,188.14928301683958,192764.77307852567,1.9276477307852566,39458.491071428565,2022,1.9276477307852566
149,71,2022-03-01 17:00:00+05:30,2022-03-15 09:00:00+05:30,Add_Long,51211.0,48013.53571428572,51798,587.0,103.009,483.991,156.37391236359184,75683.56621876717,0.7568356621876716,39942.48207142857,2022,0.7568356621876716
150,72,2022-04-11 13:00:00+05:30,2022-04-21 13:00:00+05:30,Long,52425.0,51618.107142857145,52300,-125.0,104.72500000000001,-229.72500000000002,619.6609569335651,-142351.61333156325,-1.4235161333156325,39712.75707142857,2022,-1.4235161333156325
151,73,2022-05-23 09:00:00+05:30,2022-05-26 09:00:00+05:30,Long,50980.0,50178.92857142857,50740,-240.0,101.72,-341.72,624.1640659830592,-213289.344627731,-2.13289344627731,39371.03707142857,2022,-2.13289344627731
152,74,2022-06-10 21:00:00+05:30,2022-06-13 17:00:00+05:30,Long,51694.0,50922.107142857145,50922.107142857145,-771.8928571428551,102.61610714285715,-874.5089642857122,647.7582936195826,-566470.4344607414,-5.664704344607413,38496.528107142854,2022,-5.664704344607413
153,75,2022-07-01 09:00:00+05:30,2022-07-06 13:00:00+05:30,Long,51747.0,50643.92857142857,51108,-639.0,102.855,-741.855,453.27980314705735,-336267.88836366025,-3.362678883636603,37754.67310714285,2022,-3.362678883636603
154,76,2022-07-28 17:00:00+05:30,2022-08-17 13:00:00+05:30,Long,51345.0,50418.642857142855,51725,380.0,103.07000000000001,276.93,539.7486313516836,149472.58848022175,1.4947258848022174,38031.60310714285,2022,1.4947258848022174
155,76,2022-08-12 17:00:00+05:30,2022-08-17 13:00:00+05:30,Add_Long,52520.0,50418.642857142855,51725,-795.0,104.245,-899.245,237.94146639926555,-213967.67395220755,-2.1396767395220757,37132.35810714285,2022,-2.1396767395220757
156,77,2022-09-30 09:00:00+05:30,2022-10-13 17:00:00+05:30,Long,50485.0,49447.03571428572,50687,202.0,101.172,100.828,481.71214258679566,48570.071912741434,0.48570071912741436,37233.18610714285,2022,0.48570071912741436
157,78,2022-11-08 17:00:00+05:30,2022-11-28 21:00:00+05:30,Long,51409.0,50410.82142857143,52141,732.0,103.55,628.45,500.91237611363505,314798.382768614,3.14798382768614,37861.63610714285,2022,3.14798382768614
158,78,2022-11-24 09:00:00+05:30,2022-11-28 21:00:00+05:30,Add_Long,52495.0,50410.82142857143,52141,-354.0,104.636,-458.63599999999997,239.90266806038682,-110028.00006854357,-1.1002800006854356,37403.00010714285,2022,-1.1002800006854356
159,79,2022-12-01 09:00:00+05:30,2023-02-03 17:00:00+05:30,Long,53403.0,52477.892857142855,56790,3387.0,110.193,3276.807,540.4779369185025,1771041.887040107,17.71041887040107,40679.80710714285,2022,17.71041887040107
160,79,2022-12-07 17:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,53935.0,52477.892857142855,56790,2855.0,110.72500000000001,2744.275,343.14566533493417,941686.0707370265,9.416860707370265,43424.08210714285,2022,9.416860707370265
161,79,2022-12-19 09:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,54414.0,52477.892857142855,56790,2376.0,111.20400000000001,2264.796,258.25017062957676,584883.9534411828,5.8488395344118285,45688.87810714285,2022,5.8488395344118285
162,79,2022-12-27 09:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,54748.0,52477.892857142855,56790,2042.0,111.538,1930.462,220.2539213064202,425191.82543303457,4.251918254330346,47619.34010714285,2022,4.251918254330346
163,79,2022-12-29 21:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,54997.0,52477.892857142855,56790,1793.0,111.787,1681.213,198.48302261288705,333692.23789607966,3.3369223789607965,49300.553107142856,2022,3.3369223789607965
164,79,2023-01-09 09:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,55790.0,52477.892857142855,56790,1000.0,112.58,887.42,150.96129999245184,133966.07683930162,1.3396607683930162,50187.973107142854,2023,1.3396607683930162
165,79,2023-01-12 17:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,55930.0,52477.892857142855,56790,860.0,112.72,747.28,144.8390734437558,108235.34280304983,1.0823534280304983,50935.25310714285,2023,1.0823534280304983
166,79,2023-01-18 17:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,56521.0,52477.892857142855,56790,269.0,113.311,155.689,123.66726439177783,19253.632725891497,0.19253632725891495,51090.94210714285,2023,0.19253632725891495
167,79,2023-01-30 09:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,57021.0,52477.892857142855,56790,-231.0,113.811,-344.81100000000004,110.05683649484693,-37948.80784862467,-0.37948807848624666,50746.13110714285,2023,-0.37948807848624666
168,79,2023-01-31 21:00:00+05:30,2023-02-03 17:00:00+05:30,Add_Long,57162.0,52477.892857142855,56790,-372.0,113.952,-485.952,106.74392893904154,-51872.425755785116,-0.5187242575578511,50260.17910714285,2023,-0.5187242575578511
169,80,2023-03-13 09:00:00+05:30,2023-04-19 13:00:00+05:30,Long,56382.0,55441.03571428572,59721,3339.0,116.10300000000001,3222.897,531.3697954226305,1712550.1195582098,17.125501195582096,53483.07610714285,2023,17.125501195582096
170,80,2023-03-23 17:00:00+05:30,2023-04-19 13:00:00+05:30,Add_Long,59360.0,55441.03571428572,59721,361.0,119.081,241.91899999999998,127.58472993046642,30865.170280048504,0.30865170280048504,53724.99510714285,2023,0.30865170280048504
171,80,2023-03-30 21:00:00+05:30,2023-04-19 13:00:00+05:30,Add_Long,59232.0,55441.03571428572,59721,489.0,118.953,370.047,131.8925640856549,48806.447662204344,0.48806447662204344,54095.04210714285,2023,0.48806447662204344
172,80,2023-04-12 09:00:00+05:30,2023-04-19 13:00:00+05:30,Add_Long,60599.0,55441.03571428572,59721,-878.0,120.32000000000001,-998.32,96.93746840877151,-96774.61346184478,-0.9677461346184479,53096.72210714285,2023,-0.9677461346184479
173,80,2023-04-18 21:00:00+05:30,2023-04-19 13:00:00+05:30,Add_Long,60625.0,55441.03571428572,59721,-904.0,120.346,-1024.346,96.451281768641,-98799.48467458034,-0.9879948467458034,52072.37610714285,2023,-0.9879948467458034
174,81,2023-05-03 17:00:00+05:30,2023-05-12 13:00:00+05:30,Long,60956.0,59936.142857142855,60611,-345.0,121.56700000000001,-466.567,490.26474296119807,-228741.3503291773,-2.287413503291773,51605.80910714285,2023,-2.287413503291773
175,81,2023-05-09 13:00:00+05:30,2023-05-12 13:00:00+05:30,Add_Long,61304.0,59936.142857142855,60611,-693.0,121.915,-814.915,365.5352480417749,-297880.15665796294,-2.9788015665796297,50790.89410714285,2023,-2.9788015665796297
176,82,2023-07-18 17:00:00+05:30,2023-07-24 17:00:00+05:30,Long,59864.0,58946.5,59131,-733.0,118.995,-851.995,544.9591280653951,-464302.4523160763,-4.643024523160763,49938.899107142846,2023,-4.643024523160763
177,83,2023-08-30 17:00:00+05:30,2023-09-06 17:00:00+05:30,Long,59496.0,58740.21428571428,59040,-456.0,118.536,-574.5360000000001,661.5631792836189,-380091.8627728933,-3.800918627728933,49364.363107142846,2023,-3.800918627728933
178,83,2023-09-01 17:00:00+05:30,2023-09-06 17:00:00+05:30,Add_Long,59563.0,58740.21428571428,59040,-523.0,118.60300000000001,-641.6030000000001,607.6916398992945,-389896.77923430706,-3.8989677923430706,48722.76010714284,2023,-3.8989677923430706
179,84,2023-10-11 13:00:00+05:30,2023-11-07 09:00:00+05:30,Long,57935.0,57018.92857142857,60437,2502.0,118.372,2383.628,545.8089668615991,1301005.5360623798,13.010055360623797,51106.38810714284,2023,13.010055360623797
180,84,2023-10-25 17:00:00+05:30,2023-11-07 09:00:00+05:30,Add_Long,60801.0,57018.92857142857,60437,-364.0,121.238,-485.238,132.20268560312758,-64149.76675669042,-0.6414976675669042,50621.15010714284,2023,-0.6414976675669042
181,84,2023-11-03 17:00:00+05:30,2023-11-07 09:00:00+05:30,Add_Long,61042.0,57018.92857142857,60437,-605.0,121.479,-726.479,124.28315253093766,-90289.10036752306,-0.9028910036752306,49894.67110714284,2023,-0.9028910036752306
182,85,2023-11-17 13:00:00+05:30,2023-12-08 21:00:00+05:30,Long,60909.0,59994.25,61770,861.0,122.679,738.321,546.5974309920744,403564.3618474993,4.035643618474993,50632.99210714285,2023,4.035643618474993
183,85,2023-11-21 09:00:00+05:30,2023-12-08 21:00:00+05:30,Add_Long,61000.0,59994.25,61770,770.0,122.77,647.23,497.1414367387522,321764.8521004226,3.217648521004226,51280.22210714285,2023,3.217648521004226
184,85,2023-12-07 13:00:00+05:30,2023-12-08 21:00:00+05:30,Add_Long,62567.0,59994.25,61770,-797.0,124.337,-921.337,194.34457292780098,-179056.84578758138,-1.7905684578758139,50358.88510714285,2023,-1.7905684578758139
185,86,2023-12-14 17:00:00+05:30,2024-01-03 17:00:00+05:30,Long,62750.0,61752.78571428572,62585,-165.0,125.33500000000001,-290.33500000000004,501.3967480839497,-145573.02485495355,-1.4557302485495356,50068.55010714285,2023,-1.4557302485495356
186,86,2023-12-19 17:00:00+05:30,2024-01-03 17:00:00+05:30,Add_Long,62382.0,61752.78571428572,62585,203.0,124.967,78.033,794.6418435690811,62008.286979226104,0.620082869792261,50146.583107142855,2023,0.620082869792261
187,86,2024-01-02 09:00:00+05:30,2024-01-03 17:00:00+05:30,Add_Long,63530.0,61752.78571428572,62585,-945.0,126.11500000000001,-1071.115,281.33917447048,-301346.6098629482,-3.0134660986294817,49075.46810714286,2024,-3.0134660986294817
188,87,2024-03-01 17:00:00+05:30,2024-04-23 09:00:00+05:30,Long,62994.0,62160.642857142855,70590,7596.0,133.584,7462.416,599.9828576326375,4477321.676523517,44.77321676523517,56537.884107142854,2024,44.77321676523517
189,87,2024-03-20 17:00:00+05:30,2024-04-23 09:00:00+05:30,Add_Long,65719.0,62160.642857142855,70590,4871.0,136.309,4734.691,140.51428227311953,665291.7076499986,6.652917076499986,61272.57510714285,2024,6.652917076499986
190,87,2024-03-26 13:00:00+05:30,2024-04-23 09:00:00+05:30,Add_Long,66301.0,62160.642857142855,70590,4289.0,136.891,4152.109,120.76252911239536,501419.1839903388,5.014191839903388,65424.68410714285,2024,5.014191839903388
191,87,2024-04-16 17:00:00+05:30,2024-04-23 09:00:00+05:30,Add_Long,73076.0,62160.642857142855,70590,-2486.0,143.666,-2629.666,45.80702156201943,-120457.16716290939,-1.204571671629094,62795.01810714285,2024,-1.204571671629094
192,87,2024-04-19 21:00:00+05:30,2024-04-23 09:00:00+05:30,Add_Long,72898.0,62160.642857142855,70590,-2308.0,143.488,-2451.488,46.56639369890169,-114156.9553561331,-1.141569553561331,60343.530107142855,2024,-1.141569553561331
193,88,2024-05-10 09:00:00+05:30,2024-05-23 09:00:00+05:30,Long,72564.0,70853.17857142857,72320,-244.0,144.88400000000001,-388.884,292.2572698995877,-113654.17614763127,-1.1365417614763127,59954.64610714286,2024,-1.1365417614763127
194,89,2024-06-06 17:00:00+05:30,2024-06-07 13:00:00+05:30,Long,73142.0,71951.03571428571,71951.03571428571,-1190.9642857142899,145.09303571428572,-1336.0573214285755,419.8278705730636,-560914.10021891,-5.609141002189101,58618.58878571428,2024,-5.609141002189101
195,90,2024-06-20 21:00:00+05:30,2024-06-21 17:00:00+05:30,Long,72597.0,71530.21428571429,71784,-813.0,144.381,-957.381,468.6976899899583,-448722.26314027625,-4.487222631402762,57661.20778571428,2024,-4.487222631402762
196,91,2024-07-03 17:00:00+05:30,2024-07-19 21:00:00+05:30,Long,72539.0,71435.82142857143,73016,477.0,145.555,331.445,453.2357797274136,150222.7330117526,1.502227330117526,57992.65278571428,2024,1.502227330117526
197,91,2024-07-05 17:00:00+05:30,2024-07-19 21:00:00+05:30,Add_Long,72605.0,71435.82142857143,73016,411.0,145.621,265.379,427.6506704951607,113489.50728533526,1.1348950728533527,58258.03178571428,2024,1.1348950728533527
198,91,2024-07-10 17:00:00+05:30,2024-07-19 21:00:00+05:30,Add_Long,72730.0,71435.82142857143,73016,286.0,145.746,140.254,386.34544802274104,54186.494466981516,0.5418649446698152,58398.28578571428,2024,0.5418649446698152
199,92,2024-08-02 09:00:00+05:30,2024-08-02 17:00:00+05:30,Long,70591.0,68595.0,69655,-936.0,140.246,-1076.246,250.50100200400803,-269600.70140280563,-2.6960070140280563,57322.03978571428,2024,-2.6960070140280563
200,93,2024-08-12 21:00:00+05:30,2024-09-03 17:00:00+05:30,Long,70740.0,69374.32142857143,71190,450.0,141.93,308.07,366.1183608357976,112790.08342268417,1.1279008342268417,57630.10978571428,2024,1.1279008342268417
201,93,2024-08-14 17:00:00+05:30,2024-09-03 17:00:00+05:30,Add_Long,70995.0,69374.32142857143,71190,195.0,142.185,52.815,308.5127481874888,16294.10079552222,0.1629410079552222,57682.924785714284,2024,0.1629410079552222
202,93,2024-08-16 17:00:00+05:30,2024-09-03 17:00:00+05:30,Add_Long,71020.0,69374.32142857143,71190,170.0,142.21,27.789999999999992,303.82603789144844,8443.32559300335,0.08443325593003351,57710.714785714285,2024,0.08443325593003351
203,93,2024-08-23 17:00:00+05:30,2024-09-03 17:00:00+05:30,Add_Long,71884.0,69374.32142857143,71190,-694.0,143.074,-837.0740000000001,199.22870031734337,-166769.1650894399,-1.667691650894399,56873.640785714284,2024,-1.667691650894399
204,93,2024-08-29 17:00:00+05:30,2024-09-03 17:00:00+05:30,Add_Long,72160.0,69374.32142857143,71190,-970.0,143.35,-1113.35,179.4894806343675,-199834.61326427304,-1.9983461326427303,55760.290785714285,2024,-1.9983461326427303
205,94,2024-09-12 17:00:00+05:30,2024-10-08 17:00:00+05:30,Long,72836.0,71577.89285714286,75040,2204.0,147.876,2056.124,397.42243165753473,817149.7998694169,8.171497998694168,57816.41478571428,2024,8.171497998694168
206,94,2024-09-19 13:00:00+05:30,2024-10-08 17:00:00+05:30,Add_Long,73422.0,71577.89285714286,75040,1618.0,148.462,1469.538,271.1339207901614,398441.59969013225,3.984415996901322,59285.95278571428,2024,3.984415996901322
207,94,2024-09-30 09:00:00+05:30,2024-10-08 17:00:00+05:30,Add_Long,75723.0,71577.89285714286,75040,-683.0,150.763,-833.763,120.62414378397933,-100571.94799376196,-1.0057194799376195,58452.18978571428,2024,-1.0057194799376195
208,94,2024-10-04 17:00:00+05:30,2024-10-08 17:00:00+05:30,Add_Long,76589.0,71577.89285714286,75040,-1549.0,151.629,-1700.629,99.77834952355833,-169685.95477189947,-1.6968595477189947,56751.56078571428,2024,-1.6968595477189947
