week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year
2023-08-26,2023-08-26 09:16:00,64940.5703,65913.77,64735.82,1177.9500000000044,36.27778427440156,65176.1603,64704.980299999996,65200,CE,2023-09-01,STRANGLE,273.45,297.8,2023-08-30 09:15:00,6,5.7125,-30.06250000000002,10000000,9,1380.3680981595091,-41497.315950920274,-0.41497315950920277,2023
2023-08-26,2023-08-26 09:16:00,64940.5703,65913.77,64735.82,1177.9500000000044,36.27778427440156,65176.1603,64704.980299999996,64700,PE,2023-09-01,STRANGLE,223.35,0.05,2023-09-01 15:15:00,6,2.234,221.06599999999997,10000000,8,1236.4760432766616,273342.81298299844,2.7334281298299845,2023
2023-08-26,2023-08-30 14:15:00,64940.5703,65913.77,64735.82,1177.9500000000044,36.27778427440156,65176.1603,64704.980299999996,65200,CE,2023-09-01,RE-ENTRY,166.7,67.5,2023-09-01 12:15:00,2,2.342,96.85799999999999,10000000,9,1380.3680981595091,133699.69325153372,1.3369969325153372,2023
2023-09-02,2023-09-02 09:16:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65800,CE,2023-09-08,STRANGLE,220.1,227.6,2023-09-05 09:15:00,6,4.477,-11.977,10000000,9,1367.7811550151976,-16381.914893617022,-0.16381914893617022,2023
2023-09-02,2023-09-02 09:16:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65500,PE,2023-09-08,STRANGLE,359.0,323.15,2023-09-04 09:15:00,6,6.8215,29.028500000000022,10000000,8,1221.3740458015268,35454.65648854965,0.35454656488549646,2023
2023-09-02,2023-09-04 11:15:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65500,PE,2023-09-08,RE-ENTRY,254.0,0.05,2023-09-08 15:15:00,4,2.5405,251.40949999999998,10000000,8,1221.3740458015268,307065.03816793894,3.070650381679389,2023
2023-09-02,2023-09-05 11:15:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65800,CE,2023-09-08,RE-ENTRY,195.7,225.15,2023-09-05 14:15:00,3,4.2085,-33.65850000000002,10000000,9,1367.7811550151976,-46037.462006079055,-0.4603746200607905,2023
2023-09-02,2023-09-06 09:15:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65800,CE,2023-09-08,RE-ENTRY,183.65,187.55,2023-09-06 14:15:00,2,3.7120000000000006,-7.612000000000006,10000000,9,1367.7811550151976,-10411.550151975693,-0.10411550151975693,2023
2023-09-09,2023-09-09 09:16:00,66816.7031,66766.9219,65285.5586,1481.3633000000045,44.341107276213535,67112.97576,66520.43044,67100,CE,2023-09-15,STRANGLE,245.35,337.9,2023-09-11 14:15:00,6,5.8325000000000005,-98.38249999999998,10000000,9,1341.2816691505216,-131958.64381520115,-1.3195864381520115,2023
2023-09-09,2023-09-09 09:16:00,66816.7031,66766.9219,65285.5586,1481.3633000000045,44.341107276213535,67112.97576,66520.43044,66500,PE,2023-09-15,STRANGLE,248.4,0.05,2023-09-15 15:15:00,6,2.4845,245.8655,10000000,8,1203.0075187969924,295778.0451127819,2.957780451127819,2023
2023-09-16,2023-09-16 09:16:00,67685.5469,67927.2266,66735.8438,1191.3827999999921,35.20346232143667,67923.82346,67447.27034,67900,CE,2023-09-22,STRANGLE,283.45,0.1,2023-09-22 15:15:00,6,2.8355,280.51449999999994,10000000,9,1325.4786450662739,371815.97938144323,3.7181597938144324,2023
2023-09-16,2023-09-16 09:16:00,67685.5469,67927.2266,66735.8438,1191.3827999999921,35.20346232143667,67923.82346,67447.27034,67400,PE,2023-09-22,STRANGLE,283.15,406.05,2023-09-20 09:15:00,6,6.892,-129.79200000000003,10000000,8,1186.9436201780416,-154055.7863501484,-1.540557863501484,2023
2023-09-23,2023-09-23 09:16:00,66084.4609,67803.1484,65952.8281,1850.3203000000067,55.998650054812096,66454.52496000001,65714.39684,66500,CE,2023-09-29,STRANGLE,201.0,0.05,2023-09-29 15:15:00,6,2.0105,198.93949999999998,10000000,9,1353.3834586466166,269241.4285714286,2.692414285714286,2023
2023-09-23,2023-09-23 09:16:00,66084.4609,67803.1484,65952.8281,1850.3203000000067,55.998650054812096,66454.52496000001,65714.39684,65700,PE,2023-09-29,STRANGLE,224.85,370.0,2023-09-27 09:15:00,6,5.9485,-151.0985,10000000,8,1217.6560121765601,-183985.99695585997,-1.8398599695585995,2023
2023-09-23,2023-09-27 10:15:00,66084.4609,67803.1484,65952.8281,1850.3203000000067,55.998650054812096,66454.52496000001,65714.39684,65700,PE,2023-09-29,RE-ENTRY,196.15,230.0,2023-09-28 13:15:00,2,4.2615,-38.11149999999999,10000000,8,1217.6560121765601,-46406.69710806696,-0.4640669710806696,2023
2023-09-23,2023-09-29 09:15:00,66084.4609,67803.1484,65952.8281,1850.3203000000067,55.998650054812096,66454.52496000001,65714.39684,65700,PE,2023-09-29,RE-ENTRY,105.65,0.05,2023-09-29 15:15:00,0,1.057,104.543,10000000,8,1217.6560121765601,127297.41248097413,1.2729741248097415,2023
2023-09-30,2023-09-30 09:16:00,65813.5,66304.2891,65423.3906,880.8984999999957,26.769538164662134,65989.6797,65637.3203,66000,CE,2023-10-06,STRANGLE,193.55,54.75,2023-10-06 13:15:00,6,2.483,136.317,10000000,9,1363.6363636363637,185886.8181818182,1.858868181818182,2023
2023-09-30,2023-09-30 09:16:00,65813.5,66304.2891,65423.3906,880.8984999999957,26.769538164662134,65989.6797,65637.3203,65600,PE,2023-10-06,STRANGLE,420.4,457.4,2023-10-03 09:15:00,6,8.778,-45.778,10000000,8,1219.5121951219512,-55826.829268292684,-0.5582682926829268,2023
2023-09-30,2023-10-05 10:15:00,65813.5,66304.2891,65423.3906,880.8984999999957,26.769538164662134,65989.6797,65637.3203,65600,PE,2023-10-06,RE-ENTRY,147.8,186.55,2023-10-05 12:15:00,1,3.3435,-42.0935,10000000,8,1219.5121951219512,-51333.53658536585,-0.5133353658536585,2023
2023-09-30,2023-10-05 13:15:00,65813.5,66304.2891,65423.3906,880.8984999999957,26.769538164662134,65989.6797,65637.3203,65600,PE,2023-10-06,RE-ENTRY,173.15,167.0,2023-10-05 14:15:00,1,3.4015,2.7485000000000057,10000000,8,1219.5121951219512,3351.82926829269,0.0335182926829269,2023
2023-09-30,2023-10-06 09:15:00,65813.5,66304.2891,65423.3906,880.8984999999957,26.769538164662134,65989.6797,65637.3203,65600,PE,2023-10-06,RE-ENTRY,50.8,0.05,2023-10-06 15:15:00,0,0.5085,50.2415,10000000,8,1219.5121951219512,61270.12195121952,0.6127012195121951,2023
2023-10-07,2023-10-07 09:16:00,65578.3828,66095.8125,64878.7695,1217.0429999999978,37.117200761467934,65821.7914,65334.974200000004,65800,CE,2023-10-13,STRANGLE,263.45,350.0,2023-10-10 09:15:00,6,6.134500000000001,-92.68450000000001,10000000,9,1367.7811550151976,-126772.1124620061,-1.267721124620061,2023
2023-10-07,2023-10-07 09:16:00,65578.3828,66095.8125,64878.7695,1217.0429999999978,37.117200761467934,65821.7914,65334.974200000004,65300,PE,2023-10-13,STRANGLE,310.75,0.05,2023-10-13 15:15:00,6,3.108,307.592,10000000,8,1225.114854517611,376835.52833078103,3.76835528330781,2023
2023-10-14,2023-10-14 09:16:00,66179.4375,66592.1562,65434.6094,1157.5467999999964,34.98206825949515,66410.94686,65947.92814,66400,CE,2023-10-20,STRANGLE,268.85,349.6,2023-10-17 09:15:00,6,6.184500000000001,-86.9345,10000000,9,1355.421686746988,-117832.90662650602,-1.1783290662650603,2023
2023-10-14,2023-10-14 09:16:00,66179.4375,66592.1562,65434.6094,1157.5467999999964,34.98206825949515,66410.94686,65947.92814,65900,PE,2023-10-20,STRANGLE,274.5,177.5,2023-10-18 14:15:00,6,4.5200000000000005,92.48,10000000,8,1213.9605462822458,112267.07132018209,1.1226707132018208,2023
2023-10-14,2023-10-17 13:15:00,66179.4375,66592.1562,65434.6094,1157.5467999999964,34.98206825949515,66410.94686,65947.92814,66400,CE,2023-10-20,RE-ENTRY,246.8,276.25,2023-10-17 14:15:00,3,5.230499999999999,-34.68049999999999,10000000,9,1355.421686746988,-47006.7018072289,-0.47006701807228896,2023
2023-10-14,2023-10-18 10:15:00,66179.4375,66592.1562,65434.6094,1157.5467999999964,34.98206825949515,66410.94686,65947.92814,66400,CE,2023-10-20,RE-ENTRY,145.3,0.05,2023-10-20 15:15:00,2,1.4535000000000002,143.7965,10000000,9,1355.421686746988,194904.89457831325,1.9490489457831326,2023
2023-10-21,2023-10-21 09:16:00,65369.3906,66559.8203,65308.6094,1251.2109000000055,38.28124718666126,65619.63278,65119.14842,65600,CE,2023-10-27,STRANGLE,278.0,0.05,2023-10-27 15:15:00,6,2.7805,275.16949999999997,10000000,9,1371.9512195121952,377519.1310975609,3.775191310975609,2023
2023-10-21,2023-10-21 09:16:00,65369.3906,66559.8203,65308.6094,1251.2109000000055,38.28124718666126,65619.63278,65119.14842,65100,PE,2023-10-27,STRANGLE,238.35,324.8,2023-10-23 12:15:00,6,5.6315,-92.08150000000002,10000000,8,1228.878648233487,-113156.98924731185,-1.1315698924731186,2023
2023-10-28,2023-10-28 09:16:00,63809.3984,65453.9219,63092.9805,2360.9414000000033,73.99980125811696,64281.58668,63337.210119999996,64300,CE,2023-11-03,STRANGLE,172.25,229.2,2023-11-03 09:15:00,6,4.0145,-60.96449999999999,10000000,9,1399.6889580093314,-85331.33748055986,-0.8533133748055985,2023
2023-10-28,2023-10-28 09:16:00,63809.3984,65453.9219,63092.9805,2360.9414000000033,73.99980125811696,64281.58668,63337.210119999996,63300,PE,2023-11-03,STRANGLE,319.95,0.05,2023-11-03 15:15:00,6,3.2,316.7,10000000,8,1263.823064770932,400252.76461295417,4.002527646129542,2023
2023-11-04,2023-11-04 09:16:00,64791.4102,64535.1914,63431.4492,1103.7422000000006,34.07063364087731,65012.15864,64570.661759999995,65000,CE,2023-11-10,STRANGLE,230.05,242.85,2023-11-08 14:15:00,6,4.729,-17.528999999999982,10000000,9,1384.6153846153845,-24270.92307692305,-0.24270923076923048,2023
2023-11-04,2023-11-04 09:16:00,64791.4102,64535.1914,63431.4492,1103.7422000000006,34.07063364087731,65012.15864,64570.661759999995,64600,PE,2023-11-10,STRANGLE,305.15,0.05,2023-11-10 15:15:00,6,3.052,302.04799999999994,10000000,8,1238.390092879257,374053.2507739938,3.740532507739938,2023
2023-11-04,2023-11-08 15:15:00,64791.4102,64535.1914,63431.4492,1103.7422000000006,34.07063364087731,65012.15864,64570.661759999995,65000,CE,2023-11-10,RE-ENTRY,211.95,186.9,2023-11-09 09:15:00,2,3.9885,21.06149999999998,10000000,9,1384.6153846153845,29162.076923076896,0.29162076923076896,2023
2023-11-04,2023-11-09 10:15:00,64791.4102,64535.1914,63431.4492,1103.7422000000006,34.07063364087731,65012.15864,64570.661759999995,65000,CE,2023-11-10,RE-ENTRY,157.4,0.05,2023-11-10 15:15:00,1,1.5745000000000002,155.7755,10000000,9,1384.6153846153845,215689.15384615381,2.156891538461538,2023
2023-11-11,2023-11-11 09:16:00,65143.0898,65124.0,64580.9492,543.0507999999973,16.67255273482583,65251.69996,65034.479640000005,65300,CE,2023-11-17,STRANGLE,273.85,392.75,2023-11-15 09:15:00,6,6.666,-125.56599999999997,10000000,9,1378.2542113323125,-173061.86830015312,-1.7306186830015313,2023
2023-11-11,2023-11-11 09:16:00,65143.0898,65124.0,64580.9492,543.0507999999973,16.67255273482583,65251.69996,65034.479640000005,65000,PE,2023-11-17,STRANGLE,244.95,284.5,2023-11-13 10:15:00,6,5.2945,-44.84450000000001,10000000,8,1230.7692307692307,-55193.23076923078,-0.5519323076923078,2023
2023-11-11,2023-11-15 09:15:00,65143.0898,65124.0,64580.9492,543.0507999999973,16.67255273482583,65251.69996,65034.479640000005,65000,PE,2023-11-17,RE-ENTRY,61.2,0.05,2023-11-17 15:15:00,2,0.6125,60.53750000000001,10000000,8,1230.7692307692307,74507.69230769231,0.7450769230769231,2023
2023-11-18,2023-11-18 09:16:00,65766.6797,66358.3672,64853.3594,1505.0077999999921,45.76809432573475,66067.68126,65465.678139999996,66100,CE,2023-11-24,STRANGLE,310.3,212.0,2023-11-23 09:15:00,6,5.223,93.07700000000001,10000000,9,1361.5733736762481,126731.16490166416,1.2673116490166416,2023
2023-11-18,2023-11-18 09:16:00,65766.6797,66358.3672,64853.3594,1505.0077999999921,45.76809432573475,66067.68126,65465.678139999996,65500,PE,2023-11-24,STRANGLE,240.25,0.05,2023-11-24 15:15:00,6,2.403,237.797,10000000,8,1221.3740458015268,290439.0839694657,2.9043908396946567,2023
2023-11-18,2023-11-23 10:15:00,65766.6797,66358.3672,64853.3594,1505.0077999999921,45.76809432573475,66067.68126,65465.678139999996,66100,CE,2023-11-24,RE-ENTRY,165.85,0.05,2023-11-24 15:15:00,1,1.659,164.141,10000000,9,1361.5733736762481,223490.01512859305,2.2349001512859306,2023
2023-11-25,2023-11-25 09:16:00,66098.7969,66235.2422,65547.7969,687.4452999999921,20.800538958069662,66236.28596,65961.30784000001,66200,CE,2023-12-01,STRANGLE,266.7,544.9,2023-11-29 09:15:00,6,8.116,-286.316,10000000,9,1359.5166163141994,-389251.35951661627,-3.8925135951661622,2023
2023-11-25,2023-11-25 09:16:00,66098.7969,66235.2422,65547.7969,687.4452999999921,20.800538958069662,66236.28596,65961.30784000001,66000,PE,2023-12-01,STRANGLE,213.75,222.0,2023-11-28 09:15:00,6,4.3575,-12.6075,10000000,8,1212.121212121212,-15281.81818181818,-0.15281818181818183,2023
2023-11-25,2023-11-28 11:15:00,66098.7969,66235.2422,65547.7969,687.4452999999921,20.800538958069662,66236.28596,65961.30784000001,66000,PE,2023-12-01,RE-ENTRY,204.3,217.55,2023-11-28 12:15:00,3,4.218500000000001,-17.4685,10000000,8,1212.121212121212,-21173.939393939392,-0.21173939393939395,2023
2023-11-25,2023-11-28 14:15:00,66098.7969,66235.2422,65547.7969,687.4452999999921,20.800538958069662,66236.28596,65961.30784000001,66000,PE,2023-12-01,RE-ENTRY,101.05,0.05,2023-12-01 15:15:00,3,1.011,99.989,10000000,8,1212.121212121212,121198.78787878787,1.2119878787878786,2023
2023-12-02,2023-12-02 09:16:00,68573.9297,67564.3281,65906.6484,1657.6796999999933,48.34722779493833,68905.46564,68242.39375999999,68900,CE,2023-12-08,STRANGLE,187.15,655.05,2023-12-05 09:15:00,6,8.421999999999999,-476.322,10000000,9,1306.2409288824383,-622191.2917271408,-6.221912917271408,2023
2023-12-02,2023-12-02 09:16:00,68573.9297,67564.3281,65906.6484,1657.6796999999933,48.34722779493833,68905.46564,68242.39375999999,68200,PE,2023-12-08,STRANGLE,302.1,0.05,2023-12-08 15:15:00,6,3.0215000000000005,299.0285,10000000,8,1173.0205278592375,350766.568914956,3.50766568914956,2023
2023-12-09,2023-12-09 09:16:00,69851.2266,69893.7969,68274.4688,1619.3280999999988,46.365058391114886,70175.09221999999,69527.36098,70200,CE,2023-12-15,STRANGLE,328.25,392.9,2023-12-14 09:15:00,6,7.2115,-71.86149999999998,10000000,9,1282.051282051282,-92130.12820512817,-0.9213012820512818,2023
2023-12-09,2023-12-09 09:16:00,69851.2266,69893.7969,68274.4688,1619.3280999999988,46.365058391114886,70175.09221999999,69527.36098,69500,PE,2023-12-15,STRANGLE,165.35,237.0,2023-12-13 09:15:00,6,4.0235,-75.6735,10000000,8,1151.0791366906474,-87106.1870503597,-0.871061870503597,2023
2023-12-09,2023-12-13 14:15:00,69851.2266,69893.7969,68274.4688,1619.3280999999988,46.365058391114886,70175.09221999999,69527.36098,69500,PE,2023-12-15,RE-ENTRY,123.4,0.05,2023-12-15 15:15:00,2,1.2345000000000002,122.11550000000001,10000000,8,1151.0791366906474,140564.60431654676,1.4056460431654676,2023
2023-12-16,2023-12-16 09:16:00,71371.4375,71605.7578,69100.5625,2505.1953000000067,70.2016209215348,71872.47656,70870.39844,71900,CE,2023-12-22,STRANGLE,200.75,0.05,2023-12-22 15:15:00,6,2.008,198.69199999999998,10000000,9,1251.7385257301808,248710.43115438105,2.4871043115438103,2023
2023-12-16,2023-12-16 09:16:00,71371.4375,71605.7578,69100.5625,2505.1953000000067,70.2016209215348,71872.47656,70870.39844,70900,PE,2023-12-22,STRANGLE,302.0,509.85,2023-12-20 14:15:00,6,8.118500000000001,-215.96850000000003,10000000,8,1128.3497884344147,-243688.01128349794,-2.436880112834979,2023
2023-12-16,2023-12-21 14:15:00,71371.4375,71605.7578,69100.5625,2505.1953000000067,70.2016209215348,71872.47656,70870.39844,70900,PE,2023-12-22,RE-ENTRY,152.5,142.0,2023-12-21 15:15:00,1,2.945,7.555,10000000,8,1128.3497884344147,8524.682651622003,0.08524682651622002,2023
2023-12-16,2023-12-22 09:15:00,71371.4375,71605.7578,69100.5625,2505.1953000000067,70.2016209215348,71872.47656,70870.39844,70900,PE,2023-12-22,RE-ENTRY,53.8,0.05,2023-12-22 15:15:00,0,0.5385,53.2115,10000000,8,1128.3497884344147,60041.18476727786,0.6004118476727787,2023
2023-12-23,2023-12-23 09:16:00,71133.5938,71913.0703,69920.3906,1992.6797000000079,56.02640309732271,71532.12974,70735.05786,71500,CE,2023-12-29,STRANGLE,404.65,589.55,2023-12-27 09:15:00,6,9.942,-194.84199999999998,10000000,9,1258.7412587412587,-245255.6643356643,-2.452556643356643,2023
2023-12-23,2023-12-23 09:16:00,71133.5938,71913.0703,69920.3906,1992.6797000000079,56.02640309732271,71532.12974,70735.05786,70700,PE,2023-12-29,STRANGLE,320.0,0.1,2023-12-29 15:15:00,6,3.2010000000000005,316.69899999999996,10000000,8,1131.5417256011315,358358.13295615267,3.583581329561526,2023
2023-12-30,2023-12-30 09:16:00,72152.2031,72484.3438,71012.0781,1472.2657000000036,40.80999988204112,72446.65624,71857.74996,72400,CE,2024-01-05,STRANGLE,428.0,0.1,2024-01-05 15:15:00,6,4.281000000000001,423.61899999999997,10000000,9,1243.0939226519338,526598.2044198895,5.2659820441988945,2023
2023-12-30,2023-12-30 09:16:00,72152.2031,72484.3438,71012.0781,1472.2657000000036,40.80999988204112,72446.65624,71857.74996,71900,PE,2024-01-05,STRANGLE,334.7,497.3,2024-01-02 10:15:00,6,8.32,-170.92000000000002,10000000,8,1112.6564673157163,-190175.24339360226,-1.9017524339360226,2023
2023-12-30,2024-01-02 13:15:00,72152.2031,72484.3438,71012.0781,1472.2657000000036,40.80999988204112,72446.65624,71857.74996,71900,PE,2024-01-05,RE-ENTRY,336.1,506.25,2024-01-03 09:15:00,3,8.4235,-178.57349999999997,10000000,8,1112.6564673157163,-198690.95966620304,-1.9869095966620303,2023
2023-12-30,2024-01-04 12:15:00,72152.2031,72484.3438,71012.0781,1472.2657000000036,40.80999988204112,72446.65624,71857.74996,71900,PE,2024-01-05,RE-ENTRY,184.9,180.45,2024-01-04 13:15:00,1,3.6535,0.7965000000000169,10000000,8,1112.6564673157163,886.2308762169869,0.008862308762169868,2023
2023-12-30,2024-01-05 09:15:00,72152.2031,72484.3438,71012.0781,1472.2657000000036,40.80999988204112,72446.65624,71857.74996,71900,PE,2024-01-05,RE-ENTRY,27.35,57.75,2024-01-05 13:15:00,0,0.851,-31.250999999999998,10000000,8,1112.6564673157163,-34771.62726008345,-0.3477162726008345,2023
2023-12-30,2024-01-05 14:15:00,72152.2031,72484.3438,71012.0781,1472.2657000000036,40.80999988204112,72446.65624,71857.74996,71900,PE,2024-01-05,RE-ENTRY,0.35,0.05,2024-01-05 15:15:00,0,0.004,0.296,10000000,8,1112.6564673157163,329.346314325452,0.0032934631432545197,2023
2024-01-06,2024-01-06 09:16:00,72144.1875,72561.9062,71303.9688,1257.9373999999953,34.87286900278682,72395.77498,71892.60002,72400,CE,2024-01-12,STRANGLE,310.35,97.2,2024-01-12 12:15:00,6,4.0755,209.07450000000003,10000000,9,1243.0939226519338,259899.24033149178,2.598992403314918,2024
2024-01-06,2024-01-06 09:16:00,72144.1875,72561.9062,71303.9688,1257.9373999999953,34.87286900278682,72395.77498,71892.60002,71900,PE,2024-01-12,STRANGLE,357.85,464.0,2024-01-08 10:15:00,6,8.2185,-114.36849999999998,10000000,8,1112.6564673157163,-127252.85118219748,-1.272528511821975,2024
2024-01-06,2024-01-09 10:15:00,72144.1875,72561.9062,71303.9688,1257.9373999999953,34.87286900278682,72395.77498,71892.60002,71900,PE,2024-01-12,RE-ENTRY,310.95,369.8,2024-01-09 13:15:00,3,6.8075,-65.65750000000003,10000000,8,1112.6564673157163,-73054.24200278167,-0.7305424200278167,2024
2024-01-06,2024-01-12 09:15:00,72144.1875,72561.9062,71303.9688,1257.9373999999953,34.87286900278682,72395.77498,71892.60002,71900,PE,2024-01-12,RE-ENTRY,30.6,0.05,2024-01-12 15:15:00,0,0.30650000000000005,30.2435,10000000,8,1112.6564673157163,33650.62586926287,0.3365062586926287,2024
2024-01-13,2024-01-13 09:16:00,73124.6094,72720.9609,71110.9766,1609.984300000011,44.03399384175066,73446.60626,72802.61254,73400,CE,2024-01-19,STRANGLE,347.2,0.05,2024-01-19 15:15:00,6,3.4725,343.67749999999995,10000000,9,1226.158038147139,421402.9291553133,4.214029291553133,2024
2024-01-13,2024-01-13 09:16:00,73124.6094,72720.9609,71110.9766,1609.984300000011,44.03399384175066,73446.60626,72802.61254,72800,PE,2024-01-19,STRANGLE,358.0,663.3,2024-01-17 09:15:00,6,10.213,-315.513,10000000,8,1098.901098901099,-346717.5824175824,-3.467175824175824,2024
2024-01-20,2024-01-20 09:16:00,72016.1172,73427.5938,70665.5,2762.0938000000024,76.70765676881015,72568.53596,71463.69844,72600,CE,2024-01-25,STRANGLE,284.45,0.45,2024-01-25 15:15:00,5,2.8489999999999998,281.151,10000000,9,1239.6694214876034,348534.2975206612,3.485342975206612,2024
2024-01-20,2024-01-20 09:16:00,72016.1172,73427.5938,70665.5,2762.0938000000024,76.70765676881015,72568.53596,71463.69844,71500,PE,2024-01-25,STRANGLE,272.4,392.4,2024-01-20 14:15:00,5,6.648,-126.648,10000000,8,1118.881118881119,-141704.05594405596,-1.4170405594405595,2024
2024-01-20,2024-01-23 09:15:00,72016.1172,73427.5938,70665.5,2762.0938000000024,76.70765676881015,72568.53596,71463.69844,71500,PE,2024-01-25,RE-ENTRY,255.45,445.0,2024-01-23 10:15:00,2,7.0045,-196.55450000000002,10000000,8,1118.881118881119,-219921.11888111892,-2.1992111888111894,2024
2024-01-27,2024-01-27 09:16:00,71001.5391,72039.2031,70001.6016,2037.6015000000043,57.39598115275235,71409.0594,70594.01879999999,71400,CE,2024-02-02,STRANGLE,550.5,892.75,2024-01-29 10:15:00,6,14.432500000000001,-356.6825,10000000,9,1260.5042016806722,-449599.78991596634,-4.495997899159663,2024
