,Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
0,2023-08-20,65913.77,64735.82,1177.9500000000044,64908.08,40%,65379.26,64436.9,high,64400,2023-09-01,2,SENSEX2390164400PE,PE,2023-08-30 09:16:00,22.1,2023-08-31 15:23:00,27.55,SL Hit,-5.449999999999999,0.49650000000000005,-5.9464999999999995,465.8385093167702,-2538.8198757763976,-2770.108695652174,-0.08462732919254658,-0.09233695652173912,2023,63100,SENSEX2390163100PE,0.0,0.0,0.0,0.0,-2770.108695652174,-0.2770108695652174
1,2023-08-27,65473.27,64726.88,746.3899999999994,65602.4,40%,65900.95599999999,65303.844,high,65300,2023-09-08,2,SENSEX2390865300PE,PE,2023-09-06 15:08:00,28.85,2023-09-08 15:30:00,0.3,Expiry Closing,28.55,0.29150000000000004,28.2585,459.41807044410416,13116.385911179173,12982.465543644717,0.43721286370597245,0.4327488514548239,2023,64000,SENSEX2390864000PE,4.45,0.05,-4.4,-2021.4395099540584,10961.02603369066,1.096102603369066
2,2023-08-27,65473.27,64726.88,746.3899999999994,65602.4,40%,65900.95599999999,65303.844,low,65900,2023-09-08,4,SENSEX2390865900CE,CE,2023-09-04 10:39:00,106.85,2023-09-04 11:53:00,153.05,SL Hit,-46.20000000000002,2.5989999999999998,-48.799000000000014,455.2352048558422,-21031.866464339917,-22215.02276176025,-0.7010622154779972,-0.7405007587253416,2023,67200,SENSEX2390867200CE,0.0,0.0,0.0,0.0,-22215.02276176025,-2.2215022761760252
3,2023-09-03,66766.92,65285.56,1481.3600000000006,66816.7,40%,67409.24399999999,66224.156,high,66200,2023-09-15,3,SENSEX2391566200PE,PE,2023-09-12 09:15:00,15.25,2023-09-15 15:30:00,0.15,Expiry Closing,15.1,0.154,14.946,453.1722054380665,6842.900302114804,6773.111782477342,0.22809667673716014,0.22577039274924474,2023,64900,SENSEX2391564900PE,15.6,0.1,-15.5,-7024.169184290031,-251.05740181268902,-0.0251057401812689
4,2023-09-10,67927.23,66754.36,1172.8699999999953,67685.55,40%,68154.698,67216.402,low,68200,2023-09-22,2,SENSEX2392268200CE,CE,2023-09-20 09:15:00,18.6,2023-09-22 15:30:00,0.05,Expiry Closing,18.55,0.18650000000000003,18.363500000000002,439.88269794721407,8159.824046920821,8077.785923753667,0.2719941348973607,0.2692595307917889,2023,69600,SENSEX2392269600CE,6.1,0.1,-6.0,-2639.296187683284,5438.489736070383,0.5438489736070382
5,2023-09-24,66406.01,65423.39,982.6199999999953,65813.42,40%,66206.468,65420.372,low,66200,2023-10-06,3,SENSEX23100666200CE,CE,2023-10-03 09:40:00,106.45,2023-10-06 15:30:00,0.1,Expiry Closing,106.35000000000001,1.0655,105.28450000000001,453.1722054380665,48194.86404833838,47712.009063444115,1.606495468277946,1.5904003021148039,2023,67500,SENSEX23100667500CE,10.5,0.05,-10.45,-4735.649546827794,42976.35951661632,4.297635951661633
6,2023-10-01,66095.81,64878.77,1217.0400000000009,65560.07,40%,66046.88600000001,65073.25400000001,high,65100,2023-10-13,3,SENSEX23101365100PE,PE,2023-10-10 12:38:00,64.45,2023-10-13 15:30:00,0.05,Expiry Closing,64.4,0.645,63.755,460.8294930875576,29677.419354838712,29380.184331797234,0.9892473118279571,0.9793394777265745,2023,63800,SENSEX23101363800PE,10.1,0.05,-10.049999999999999,-4631.3364055299535,24748.84792626728,2.474884792626728
7,2023-10-08,66592.16,65434.61,1157.550000000003,66238.15,40%,66701.17,65775.12999999999,low,66700,2023-10-20,1,SENSEX23102066700CE,CE,2023-10-19 09:15:00,8.0,2023-10-20 15:30:00,0.05,Expiry Closing,7.95,0.0805,7.8695,449.77511244377814,3575.7121439280363,3539.505247376312,0.11919040479760122,0.11798350824587708,2023,68000,SENSEX23102068000CE,1.65,0.05,-1.5999999999999999,-719.6401799100449,2819.865067466267,0.2819865067466267
8,2023-10-15,66559.82,65308.61,1251.2100000000064,65419.02,40%,65919.504,64918.53599999999,low,65900,2023-10-27,4,SENSEX23OCT65900CE,CE,2023-10-23 14:51:00,50.3,2023-10-27 15:30:00,0.05,Expiry Closing,50.25,0.5035,49.7465,455.2352048558422,22875.56904400607,22646.358118361153,0.7625189681335356,0.7548786039453717,2023,67200,SENSEX23OCT67200CE,0.0,0.0,0.0,0.0,22646.358118361153,2.264635811836115
9,2023-11-05,65124.0,64580.95,543.0500000000029,65353.58,40%,65570.8,65136.36,high,65100,2023-11-17,2,SENSEX23111765100PE,PE,2023-11-15 09:15:00,193.95,2023-11-17 15:30:00,0.05,Expiry Closing,193.89999999999998,1.94,191.95999999999998,460.8294930875576,89354.83870967741,88460.82949308754,2.9784946236559136,2.9486943164362516,2023,63800,SENSEX23111763800PE,2.65,0.05,-2.6,-1198.1566820276498,87262.67281105989,8.72626728110599
10,2023-11-05,65124.0,64580.95,543.0500000000029,65353.58,40%,65570.8,65136.36,low,65600,2023-11-17,4,SENSEX23111765600CE,CE,2023-11-13 09:15:00,134.65,2023-11-15 09:15:00,152.15,SL Hit,-17.5,2.8680000000000003,-20.368000000000002,457.3170731707317,-8003.048780487805,-9314.634146341465,-0.2667682926829268,-0.3104878048780488,2023,66900,SENSEX23111766900CE,3.1,3.25,0.1499999999999999,68.59756097560971,-9246.036585365855,-0.9246036585365855
11,2023-11-19,66235.24,65547.8,687.4400000000023,66063.72,40%,66338.696,65788.744,high,65800,2023-12-01,2,SENSEX23120165800PE,PE,2023-11-29 09:15:00,27.55,2023-12-01 15:30:00,0.05,Expiry Closing,27.5,0.276,27.224,455.9270516717325,12537.993920972644,12412.158054711246,0.4179331306990881,0.41373860182370814,2023,64500,SENSEX23120164500PE,4.25,0.05,-4.2,-1914.8936170212767,10497.26443768997,1.049726443768997
12,2023-11-26,67564.33,65906.65,1657.6800000000076,68435.34,40%,69098.412,67772.268,high,67800,2023-12-08,3,SENSEX23120867800PE,PE,2023-12-05 09:15:00,62.7,2023-12-08 15:30:00,0.1,Expiry Closing,62.6,0.628,61.972,442.4778761061947,27699.11504424779,27421.2389380531,0.9233038348082595,0.9140412979351032,2023,66400,SENSEX23120866400PE,14.0,0.05,-13.95,-6172.566371681415,21248.672566371682,2.124867256637168
13,2023-12-03,69893.8,68274.47,1619.3300000000017,69925.63,40%,70573.36200000001,69277.898,high,69300,2023-12-15,1,SENSEX23121569300PE,PE,2023-12-14 13:21:00,5.35,2023-12-15 15:30:00,0.1,Expiry Closing,5.25,0.05449999999999999,5.1955,432.90043290043286,2272.7272727272725,2249.1341991341988,0.07575757575757575,0.07497113997113997,2023,67900,SENSEX23121567900PE,2.2,0.1,-2.1,-909.090909090909,1340.0432900432897,0.134004329004329
14,2023-12-03,69893.8,68274.47,1619.3300000000017,69925.63,40%,70573.36200000001,69277.898,low,70600,2023-12-15,2,SENSEX23121570600CE,CE,2023-12-13 10:02:00,20.25,2023-12-14 09:15:00,60.0,SL Hit,-39.75,0.8025,-40.5525,424.929178470255,-16890.934844192638,-17231.940509915017,-0.5630311614730878,-0.5743980169971672,2023,72000,SENSEX23121572000CE,5.8,2.5,-3.3,-1402.2662889518415,-18634.206798866857,-1.8634206798866857
15,2023-12-10,71605.76,69100.56,2505.199999999997,71437.35,40%,72439.43000000001,70435.27,low,72400,2023-12-22,2,SENSEX23122272400CE,CE,2023-12-20 15:22:00,16.65,2023-12-22 15:30:00,0.1,Expiry Closing,16.549999999999997,0.1675,16.382499999999997,414.3646408839779,6857.734806629834,6788.328729281767,0.22859116022099446,0.22627762430939224,2023,73800,SENSEX23122273800CE,6.25,0.1,-6.15,-2548.342541436464,4239.986187845303,0.4239986187845303
16,2023-12-17,71913.07,69920.39,1992.6800000000076,71097.78,40%,71894.852,70300.708,high,70300,2023-12-29,2,SENSEX23DEC70300PE,PE,2023-12-27 15:01:00,28.5,2023-12-29 15:30:00,0.05,Expiry Closing,28.45,0.28550000000000003,28.1645,426.7425320056899,12140.825035561877,12018.990042674253,0.4046941678520626,0.40063300142247515,2023,68900,SENSEX23DEC68900PE,10.6,0.25,-10.35,-4416.78520625889,7602.204836415363,0.7602204836415363
17,2023-12-24,72484.34,71012.08,1472.2599999999948,72218.39,40%,72807.294,71629.486,low,72800,2024-01-05,3,SENSEX2410572800CE,CE,2024-01-02 10:40:00,105.9,2024-01-05 15:30:00,0.05,Expiry Closing,105.85000000000001,1.0595,104.79050000000001,412.0879120879121,43619.5054945055,43182.89835164836,1.4539835164835166,1.4394299450549453,2024,74300,SENSEX2410574300CE,17.7,0.05,-17.65,-7273.351648351649,35909.546703296706,3.5909546703296704
18,2023-12-31,72561.91,71303.97,1257.9400000000023,72113.25,40%,72616.426,71610.074,high,71600,2024-01-12,0,SENSEX2411271600PE,PE,2024-01-12 13:45:00,6.45,2024-01-12 15:30:00,0.15,Expiry Closing,6.3,0.066,6.234,418.99441340782124,2639.664804469274,2612.0111731843576,0.08798882681564246,0.08706703910614526,2024,70200,SENSEX2411270200PE,3.7,0.05,-3.6500000000000004,-1529.3296089385476,1082.68156424581,0.108268156424581
19,2023-12-31,72561.91,71303.97,1257.9400000000023,72113.25,40%,72616.426,71610.074,low,72600,2024-01-12,4,SENSEX2411272600CE,CE,2024-01-08 11:53:00,95.05,2024-01-12 13:33:00,43.0,SL Hit,52.05,1.3805,50.6695,413.2231404958677,21508.26446280991,20937.809917355367,0.7169421487603305,0.697926997245179,2024,74100,SENSEX2411274100CE,15.35,2.1,-13.25,-5475.206611570247,15462.60330578512,1.546260330578512
20,2024-01-07,72720.96,71110.98,1609.9800000000105,73049.87,40%,73693.862,72405.878,low,73700,2024-01-19,2,SENSEX2411973700CE,CE,2024-01-17 09:15:00,20.1,2024-01-19 15:30:00,0.05,Expiry Closing,20.05,0.2015,19.8485,407.05563093622794,8161.4654002713705,8079.4436906377205,0.2720488466757124,0.26931478968792405,2024,75200,SENSEX2411975200CE,8.35,0.05,-8.299999999999999,-3378.5617367706914,4700.881953867029,0.4700881953867029
21,2024-01-14,73427.59,70939.71,2487.87999999999,71868.2,40%,72863.352,70873.048,low,72900,2024-01-26,3,SENSEX24JAN72900CE,CE,2024-01-23 12:06:00,,2024-01-26 15:30:00,,Expiry Closing,,,,411.52263374485597,,,,,2024,74400,SENSEX24JAN74400CE,0.0,0.0,0.0,0.0,,
22,2024-01-21,72039.2,70001.6,2037.5999999999913,70968.1,40%,71783.14,70153.06000000001,high,70200,2024-02-02,4,SENSEX2420270200PE,PE,2024-01-29 12:46:00,209.6,2024-02-02 15:30:00,0.15,Expiry Closing,209.45,2.0975,207.3525,427.3504273504273,89508.547008547,88612.17948717947,2.9836182336182335,2.9537393162393157,2024,68800,SENSEX2420268800PE,74.9,0.05,-74.85000000000001,-31987.17948717949,56624.999999999985,5.662499999999998
23,2024-01-28,73089.4,70846.04,2243.3600000000006,72270.12,40%,73167.46399999999,71372.776,low,73200,2024-02-09,1,SENSEX2420973200CE,CE,2024-02-08 14:31:00,7.75,2024-02-09 15:30:00,0.1,Expiry Closing,7.65,0.0785,7.5715,409.8360655737705,3135.2459016393445,3103.0737704918033,0.1045081967213115,0.10343579234972679,2024,74700,SENSEX2420974700CE,2.05,0.05,-1.9999999999999998,-819.6721311475409,2283.4016393442625,0.22834016393442627
24,2024-02-04,72559.21,71200.31,1358.9000000000087,71722.31,40%,72265.87,71178.75,high,71200,2024-02-16,0,SENSEX2421671200PE,PE,2024-02-16 09:15:00,21.0,2024-02-16 15:30:00,0.05,Expiry Closing,20.95,0.21050000000000002,20.7395,421.3483146067416,8827.247191011236,8738.553370786518,0.29424157303370785,0.29128511235955057,2024,69800,SENSEX2421669800PE,1.15,0.05,-1.0999999999999999,-463.4831460674157,8275.070224719102,0.8275070224719102
25,2024-02-04,72559.21,71200.31,1358.9000000000087,71722.31,40%,72265.87,71178.75,low,72300,2024-02-16,4,SENSEX2421672300CE,CE,2024-02-12 10:27:00,206.8,2024-02-16 15:30:00,115.7,Expiry Closing,91.10000000000001,3.225,87.87500000000001,414.9377593360996,37800.82987551868,36462.65560165976,1.2600276625172893,1.2154218533886585,2024,73700,SENSEX2421673700CE,31.75,0.05,-31.7,-13153.526970954357,23309.128630705403,2.33091286307054
26,2024-02-11,72545.33,70809.84,1735.4900000000052,72627.6,40%,73321.796,71933.40400000001,high,71900,2024-02-23,0,SENSEX24FEB71900PE,PE,2024-02-23 09:15:00,7.8,2024-02-23 15:30:00,0.1,Expiry Closing,7.7,0.079,7.621,417.2461752433936,3212.795549374131,3179.833101529903,0.10709318497913771,0.10599443671766344,2024,70500,SENSEX24FEB70500PE,0.75,0.05,-0.7,-292.0723226703755,2887.760778859528,0.2887760778859528
27,2024-02-18,73413.93,72081.36,1332.5699999999924,73044.81,40%,73577.83799999999,72511.782,high,72500,2024-03-01,0,SENSEX2430172500PE,PE,2024-03-01 12:28:00,9.45,2024-03-01 15:30:00,0.15,Expiry Closing,9.299999999999999,0.096,9.203999999999999,413.79310344827593,3848.2758620689656,3808.551724137931,0.12827586206896552,0.12695172413793102,2024,71000,SENSEX2430171000PE,1.7,0.05,-1.65,-682.7586206896552,3125.793103448276,0.3125793103448276
28,2024-02-18,73413.93,72081.36,1332.5699999999924,73044.81,40%,73577.83799999999,72511.782,low,73600,2024-03-01,2,SENSEX2430173600CE,CE,2024-02-28 11:46:00,113.75,2024-03-01 11:37:00,210.0,SL Hit,-96.25,3.2375000000000003,-99.4875,407.60869565217394,-39232.33695652174,-40551.970108695656,-1.3077445652173914,-1.3517323369565217,2024,75100,SENSEX2430175100CE,9.7,0.8,-8.899999999999999,-3627.7173913043475,-44179.6875,-4.41796875
29,2024-03-03,74245.17,73321.48,923.6900000000023,74175.93,40%,74545.40599999999,73806.454,low,74500,2024-03-15,4,SENSEX2431574500CE,CE,2024-03-11 10:50:00,246.35,2024-03-15 15:30:00,0.1,Expiry Closing,246.25,2.4645,243.7855,402.6845637583893,99161.07382550336,98168.65771812081,3.3053691275167787,3.272288590604027,2024,76000,SENSEX2431576000CE,23.45,0.05,-23.4,-9422.818791946309,88745.8389261745,8.874583892617451
30,2024-03-10,74187.35,72484.82,1702.5299999999988,72587.3,40%,73268.312,71906.288,low,73300,2024-03-22,2,SENSEX2432273300CE,CE,2024-03-20 10:11:00,51.35,2024-03-22 15:30:00,0.15,Expiry Closing,51.2,0.515,50.685,409.27694406548426,20954.979536152794,20744.20190995907,0.6984993178717599,0.6914733969986357,2024,74800,SENSEX2432274800CE,8.55,0.05,-8.5,-3478.8540245566164,17265.34788540245,1.7265347885402451
31,2024-03-17,73115.62,71674.42,1441.199999999997,72396.97,40%,72973.45,71820.49,high,71800,2024-03-29,2,SENSEX24MAR71800PE,PE,2024-03-27 10:05:00,,2024-03-29 15:30:00,,Expiry Closing,,,,417.82729805013923,,,,,2024,70400,SENSEX24MAR70400PE,0.0,0.0,0.0,0.0,,
32,2024-03-31,74501.73,73485.12,1016.6100000000006,74555.44,40%,74962.084,74148.796,high,74100,2024-04-12,3,SENSEX2441274100PE,PE,2024-04-09 09:15:00,146.05,2024-04-12 15:30:00,0.2,Expiry Closing,145.85000000000002,1.4625000000000001,144.38750000000002,404.8582995951417,59048.58299595143,58456.47773279353,1.9682860998650475,1.9485492577597843,2024,72600,SENSEX2441272600PE,26.05,0.05,-26.0,-10526.315789473685,47930.16194331984,4.793016194331984
33,2024-04-07,75124.28,74189.31,934.9700000000012,73315.16,40%,73689.148,72941.172,high,72900,2024-04-19,4,SENSEX2441972900PE,PE,2024-04-15 09:15:00,173.7,2024-04-15 09:16:00,291.7,SL Hit,-118.0,4.654,-122.654,411.52263374485597,-48559.670781893,-50474.897119341564,-1.6186556927297668,-1.682496570644719,2024,71400,SENSEX2441971400PE,0.0,0.0,0.0,0.0,-50474.897119341564,-5.047489711934157
34,2024-04-07,75124.28,74189.31,934.9700000000012,73315.16,40%,73689.148,72941.172,low,73700,2024-04-19,3,SENSEX2441973700CE,CE,2024-04-16 09:15:00,123.7,2024-04-19 15:30:00,0.1,Expiry Closing,123.60000000000001,1.238,122.36200000000001,407.05563093622794,50312.075983717776,49808.14111261873,1.6770691994572593,1.6602713704206242,2024,75200,SENSEX2441975200CE,15.05,0.05,-15.0,-6105.834464043419,43702.30664857531,4.370230664857531
35,2024-04-14,73905.8,71816.46,2089.3399999999965,73666.51,40%,74502.246,72830.77399999999,high,72800,2024-04-26,1,SENSEX24APR72800PE,PE,2024-04-25 14:34:00,14.9,2024-04-26 15:30:00,0.05,Expiry Closing,14.85,0.14950000000000002,14.7005,412.0879120879121,6119.505494505494,6057.898351648352,0.20398351648351648,0.20192994505494508,2024,71300,SENSEX24APR71300PE,2.4,0.05,-2.35,-968.4065934065935,5089.491758241758,0.5089491758241759
36,2024-04-21,74571.25,73227.32,1343.929999999993,73982.75,40%,74520.322,73445.178,high,73400,2024-05-03,4,SENSEX2450373400PE,PE,2024-04-29 13:26:00,117.8,2024-05-03 15:30:00,0.1,Expiry Closing,117.7,1.179,116.521,408.71934604904635,48106.267029972754,47624.38692098093,1.603542234332425,1.5874795640326975,2024,71900,SENSEX2450371900PE,6.2,0.05,-6.15,-2513.623978201635,45110.76294277929,4.51107629427793
37,2024-04-28,75111.39,73467.73,1643.6600000000035,74196.68,40%,74854.144,73539.21599999999,low,74900,2024-05-10,3,SENSEX2451074900CE,CE,2024-05-07 10:34:00,78.2,2024-05-10 15:30:00,0.05,Expiry Closing,78.15,0.7825,77.3675,400.5340453938585,31301.735647530044,30988.31775700935,1.0433911882510014,1.032943925233645,2024,76400,SENSEX2451076400CE,12.2,0.05,-12.149999999999999,-4866.48865153538,26121.82910547397,2.6121829105473973
38,2024-05-05,74359.69,72334.18,2025.5100000000093,72476.65,40%,73286.85399999999,71666.446,high,71700,2024-05-17,2,SENSEX2451771700PE,PE,2024-05-15 09:45:00,37.3,2024-05-17 15:30:00,0.05,Expiry Closing,37.25,0.37349999999999994,36.8765,418.4100418410042,15585.774058577406,15429.497907949792,0.5195258019525802,0.5143165969316598,2024,70300,SENSEX2451770300PE,8.0,0.05,-7.95,-3326.3598326359834,12103.138075313807,1.2103138075313808
39,2024-05-12,74162.76,71866.01,2296.75,73842.96,40%,74761.66,72924.26000000001,high,72900,2024-05-24,1,SENSEX2452472900PE,PE,2024-05-23 11:57:00,10.8,2024-05-24 15:30:00,0.05,Expiry Closing,10.75,0.10850000000000001,10.6415,411.52263374485597,4423.868312757201,4379.218106995885,0.14746227709190673,0.14597393689986282,2024,71400,SENSEX2452471400PE,1.85,0.05,-1.8,-740.7407407407408,3638.4773662551443,0.3638477366255144
40,2024-05-19,75636.5,73762.37,1874.1300000000047,75655.46,40%,76405.11200000001,74905.808,low,76400,2024-05-31,2,SENSEX24MAY76400CE,CE,2024-05-29 09:15:00,82.3,2024-05-31 15:30:00,0.05,Expiry Closing,82.25,0.8235,81.4265,392.6701570680628,32297.120418848164,31973.756544502616,1.0765706806282722,1.065791884816754,2024,77900,SENSEX24MAY77900CE,15.0,0.05,-14.95,-5870.418848167538,26103.33769633508,2.610333769633508
41,2024-05-26,76009.68,73668.73,2340.949999999997,76583.29,40%,77519.67,75646.90999999999,low,77500,2024-06-07,3,SENSEX2460777500CE,CE,2024-06-04 09:15:00,247.6,2024-06-07 11:35:00,5.7,SL Hit,241.9,2.533,239.36700000000002,387.0967741935484,93638.70967741936,92658.1935483871,3.121290322580645,3.0886064516129035,2024,79000,SENSEX2460779000CE,183.15,0.3,-182.85,-70780.64516129032,21877.548387096787,2.1877548387096786
42,2024-06-09,77145.46,76296.44,849.0200000000041,77235.31,40%,77574.918,76895.70199999999,high,76900,2024-06-21,2,SENSEX2462176900PE,PE,2024-06-19 09:15:00,180.85,2024-06-21 15:30:00,0.1,Expiry Closing,180.75,1.8094999999999999,178.9405,390.11703511053315,70513.65409622887,69807.73732119636,2.350455136540962,2.326924577373212,2024,75400,SENSEX2462175400PE,12.9,0.05,-12.85,-5013.003901170351,64794.73342002601,6.4794733420026
43,2024-06-09,77145.46,76296.44,849.0200000000041,77235.31,40%,77574.918,76895.70199999999,low,77600,2024-06-21,0,SENSEX2462177600CE,CE,2024-06-21 14:25:00,17.8,2024-06-21 14:46:00,7.0,SL Hit,10.8,0.24800000000000003,10.552000000000001,386.59793814432993,4175.2577319587635,4079.3814432989698,0.1391752577319588,0.135979381443299,2024,79200,SENSEX2462179200CE,0.6,0.5,-0.09999999999999998,-38.65979381443299,4040.721649484537,0.4040721649484537
44,2024-06-16,77851.63,76802.0,1049.6300000000047,76885.65,40%,77305.502,76465.798,high,76500,2024-06-28,4,SENSEX24JUN76500PE,PE,2024-06-24 11:07:00,208.6,2024-06-28 15:30:00,0.05,Expiry Closing,208.54999999999998,2.0865,206.46349999999998,392.156862745098,81784.31372549018,80966.07843137253,2.7261437908496733,2.6988692810457513,2024,75000,SENSEX24JUN75000PE,37.0,0.05,-36.95,-14490.196078431372,66475.88235294116,6.647588235294116
45,2024-06-23,79671.58,76745.94,2925.6399999999994,79043.35,40%,80213.606,77873.09400000001,high,77900,2024-07-05,1,SENSEX2470577900PE,PE,2024-07-04 09:15:00,10.15,2024-07-05 15:30:00,0.1,Expiry Closing,10.05,0.10250000000000001,9.947500000000002,385.10911424903725,3870.3465982028247,3830.8729139922984,0.12901155327342745,0.1276957637997433,2024,76300,SENSEX2470576300PE,0.7,0.05,-0.6499999999999999,-250.32092426187418,3580.5519897304243,0.35805519897304244
46,2024-06-30,80392.64,78971.79,1420.8500000000058,79915.0,40%,80483.34,79346.66,high,79300,2024-07-12,0,SENSEX2471279300PE,PE,2024-07-12 10:54:00,31.85,2024-07-12 15:30:00,0.1,Expiry Closing,31.75,0.31950000000000006,31.4305,378.3102143757881,12011.349306431273,11890.479192938208,0.4003783102143758,0.39634930643127364,2024,77700,SENSEX2471277700PE,0.35,0.05,-0.3,-113.49306431273644,11776.98612862547,1.177698612862547
47,2024-07-07,80893.51,79435.76,1457.75,80686.54,40%,81269.64,80103.43999999999,high,80100,2024-07-19,1,SENSEX2471980100PE,PE,2024-07-18 14:01:00,45.7,2024-07-19 15:30:00,0.1,Expiry Closing,45.6,0.4580000000000001,45.142,374.5318352059925,17078.65168539326,16907.116104868914,0.5692883895131087,0.5635705368289639,2024,78500,SENSEX2471978500PE,3.0,0.05,-2.95,-1104.8689138576779,15802.247191011236,1.5802247191011236
48,2024-07-14,81587.76,80390.37,1197.3899999999994,80408.9,40%,80887.856,79929.94399999999,high,79900,2024-07-26,0,SENSEX24JUL79900PE,PE,2024-07-26 12:40:00,8.35,2024-07-26 15:30:00,0.15,Expiry Closing,8.2,0.085,8.114999999999998,375.4693366708385,3078.8485607008756,3046.933667083854,0.10262828535669587,0.10156445556946181,2024,78300,SENSEX24JUL78300PE,1.25,0.05,-1.2,-450.5632040050062,2596.3704630788475,0.25963704630788476
49,2024-07-14,81587.76,80390.37,1197.3899999999994,80408.9,40%,80887.856,79929.94399999999,low,80900,2024-07-26,3,SENSEX24JUL80900CE,CE,2024-07-23 12:19:00,347.95,2024-07-26 15:30:00,430.2,Expiry Closing,-82.25,7.7815,-90.0315,370.8281829419036,-30500.618046971573,-33386.21755253399,-1.0166872682323858,-1.1128739184177998,2024,82500,SENSEX24JUL82500CE,94.8,0.05,-94.75,-35135.97033374537,-68522.18788627937,-6.852218788627937
50,2024-07-28,82129.49,80868.91,1260.5800000000017,78588.19,40%,79092.422,78083.958,high,78100,2024-08-09,4,SENSEX2480978100PE,PE,2024-08-05 09:15:00,,2024-08-05 09:16:00,,SL Hit,,,,384.122919334187,,,,,2024,76500,SENSEX2480976500PE,0.0,0.0,0.0,0.0,,
51,2024-08-04,79984.24,78295.86,1688.3800000000047,79330.12,40%,80005.472,78654.768,high,78700,2024-08-16,4,SENSEX2481678700PE,PE,2024-08-12 11:16:00,,2024-08-16 15:30:00,,Expiry Closing,,,,381.19440914866584,,,,,2024,77100,SENSEX2481677100PE,0.0,0.0,0.0,0.0,,
52,2024-08-18,81236.45,80332.65,903.8000000000029,81388.26,40%,81749.78,81026.73999999999,high,81000,2024-08-30,4,SENSEX24AUG81000PE,PE,2024-08-26 10:17:00,,2024-08-30 15:30:00,,Expiry Closing,,,,370.3703703703703,,,,,2024,79400,SENSEX24AUG79400PE,0.0,0.0,0.0,0.0,,
53,2024-08-25,82637.03,81278.44,1358.5899999999965,82725.28,40%,83268.716,82181.844,low,83300,2024-09-06,2,SENSEX2490683300CE,CE,2024-09-04 09:15:00,,2024-09-06 15:30:00,,Expiry Closing,,,,360.1440576230492,,,,,2024,85000,SENSEX2490685000CE,0.0,0.0,0.0,0.0,,
54,2024-09-01,82725.28,80981.93,1743.3500000000058,80973.75,40%,81671.09,80276.41,high,80300,2024-09-13,3,SENSEX2491380300PE,PE,2024-09-10 09:15:00,,2024-09-13 15:30:00,,Expiry Closing,,,,373.59900373599004,,,,,2024,78700,SENSEX2491378700PE,0.0,0.0,0.0,0.0,,
55,2024-09-08,83116.19,80895.05,2221.1399999999994,82985.33,40%,83873.78600000001,82096.874,high,82100,2024-09-20,0,SENSEX2492082100PE,PE,2024-09-20 10:36:00,,2024-09-20 15:30:00,,Expiry Closing,,,,365.4080389768575,,,,,2024,80500,SENSEX2492080500PE,0.0,0.0,0.0,0.0,,
